movieId,title,genres
197303,Gamera 3: Revenge of Iris (1999),Fantasy|Horror|Sci-Fi
201664,Into the Dark: All That We Destroy (2019),Horror
140058,Soul Hustler (1973),Drama
286843,The Unlikely Pilgrimage of Harold Fry (2023),Drama
60530,Water Lilies (Naissance des pieuvres) (2007),Drama
151649,Blood in the Face (1991),Documentary
223646,Boys on Film 7: Bad Romance (2011),(no genres listed)
212599,Of Pups and Puzzles (1941),(no genres listed)
116873,Ambassador Bill (1931),Comedy
172533,Nightmare City 2035 (2007),Sci-Fi
279106,Aa Ammayi Gurinchi Meeku Cheppali (2022),Drama|Romance
156338,Hell's Kitchen (1939),Drama
134633,Tony 10 (2012),Children
197791,Inspiration (1949),Animation|Drama|Fantasy|Romance
134083,Walking the Streets of Moscow (1963),Comedy|Romance
167202,White Wedding (2009),Comedy|Romance
51207,Street Trash (1987),Comedy|Horror
555,True Romance (1993),Crime|Thriller
103849,New World (Shin-sae-gye) (2013),Thriller
6945,My Architect: A Son's Journey (2003),Documentary
46748,China Seas (1935),Action|Adventure|Drama|Romance
5437,"Manhattan Project, The (1986)",Comedy|Sci-Fi|Thriller
62049,1984 (1956),Drama|Sci-Fi
257849,Invocation,(no genres listed)
128031,Loose Screws (1985),Comedy
254376,The Last Animals (2017),Documentary
120829,Scattered Clouds (Midaregumo) (1967),Drama
153374,Allonsanfan (1974),Drama
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller
139642,Southpaw (2015),Action|Drama
8339,Damn the Defiant! (H.M.S. Defiant) (1962),Adventure|Drama
97722,Rosewood Lane (2011),Horror|Thriller
202115,Star in the Dust (1956),Western
282463,Suicide Kale (2016),Comedy|Drama
171077,King Frat (1979),Comedy
86137,Leap Year (Año bisiesto) (2010),Drama
129386,You Die... But I Live (1967),Action|Western
213245,Darbar (2020),Action|Drama|Thriller
207872,Le dindon (2019),Comedy
237656,Pandorica (2016),Sci-Fi
143059,RUSH: Time Machine (2011),(no genres listed)
179053,2048: Nowhere to Run (2017),Sci-Fi|Thriller
175077,Fatal Call (2012),Thriller
152051,The Nightcomers (1971),Drama|Horror|Thriller
166247,Summer Villa (2016),(no genres listed)
168352,Incarnate (2016),Horror|Thriller
186273,The Guardian Angel (2018),Crime|Thriller
114561,"Girl on the Train, The (2013)",Thriller
287657,Phantom (2023),Action|Mystery|Thriller
39441,New York Doll (2005),Documentary
214432,Sabre Dance (2020),Drama
211594,Tommaso (2020),Drama
231943,Pretty Boy (2015),Drama
274893,Death from Above (2012),Horror
180443,Victor Crowley (2017),Comedy|Horror
198971,One Night Only (2016),Action|Crime|Drama
173523,Nemesis (1992),Sci-Fi|Thriller
136866,The Temple (2011),(no genres listed)
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
127162,Most Likely to Succeed (2015),Documentary|Drama
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
271461,Good Grief: A Comedy About Loss and Being Bad at It,(no genres listed)
184903,Joy Road (2011),Crime|Drama
123119,The Expedition to the End of the World (2014),Documentary
276413,The Gusher (1913),Comedy
178335,Thelma (2017),Fantasy|Romance|Thriller
124271,Textuality (2011),Comedy|Romance
250914,I Am Alfred Hitchcock (2021),Documentary
202167,Beijing Watermelon (1989),Drama
225481,Vanishing Act (1986),Mystery
134495,"Paolo Barca, maestro elementare, praticamente nudista (1975)",(no genres listed)
287865,Orly (2010),Drama
143994,McHale's Navy Joins the Air Force (1965),Comedy
217164,Sex and the Future (2020),Comedy
243600,H. H. Holmes: Original Evil (2018),(no genres listed)
128848,The Big One: The Great Los Angeles Earthquake (1990),Drama
135023,I Knew Her Well (1965),Drama
7161,Cheaper by the Dozen (2003),Children|Comedy
58269,Gran Paradiso (2000),Adventure|Drama|Romance
254066,Leif in Concert (2020),Drama
129851,Dickson Greeting (1891),(no genres listed)
141852,Wasting Away (2007),Comedy|Horror
128101,Little Malcolm (1974),Comedy|Drama
186515,Cook Up a Storm (2017),Drama
48909,5 Fingers (1952),Drama|Thriller
196969,Master Z: Ip Man Legacy (2018),Action
231331,Circus Columbia (2010),Comedy|Drama|Romance
279290,Dhokha: Round D Corner (2022),Crime|Thriller
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller
152457,We Can't Live Without Cosmos (2014),Animation|Drama
165531,"Silent Night, Deadly Night 4: Initiation (1990)",Horror
193247,Kästner And Little Tuesday (2016),Drama
187685,Onks Viljoo Näkyny (1988),(no genres listed)
215181,Doraemon: Nobita and the Island of Miracles ~Animal Adventure~ (2012),Adventure|Animation|Children
185099,Fear No More (1961),Drama|Mystery|Thriller
128407,Mondo Cane Oggi (1985),Documentary
163296,Moss Rose (1947),Mystery|Thriller
289595,"You're in the Super Bowl, Charlie Brown (1994)",Animation|Children|Comedy
135180,K2: Siren of the Himalayas (2012),Adventure|Documentary
72096,"Collector, The (Komornik) (2005)",Drama
181169,Untold Scandal (2003),Drama
4058,"Personals, The (Zheng hun qi shi) (1998)",Drama
121292,San Diego I Love You (1944),Comedy
222276,Open 24 Hours (2018),Horror|Thriller
161560,Genius at Work (1946),Comedy|Crime
228517,Akashinga: The Brave Ones (2020),Documentary
84173,Ca$h (2008),Action|Comedy|Crime|Thriller
291190,Silver Twins (2017),(no genres listed)
277880,Les Segpa (2022),Comedy
272819,Driftwood (2006),Horror|Mystery
169726,Kill Zombie! (2012),Comedy|Horror
230799,Pravarakyudu (2009),(no genres listed)
193323,Puppet Master: The Littlest Reich (2018),Horror
237646,Just Another Immigrant: Romesh at the Greek (2018),Comedy
262583,Nagano ’98 Olympics: Stories of Honor and Glory (1998),Documentary
72276,"Indian Tomb, The (Das indische Grabmal) (1959)",Adventure
216939,All My Life (1966),(no genres listed)
184319,Patient Seventeen (2017),Documentary
178193,The Forgotten Bomb (2012),Documentary
250974,Apocalypse '45 (2020),Documentary
138088,Probable Cause (1994),Action|Crime|Drama
82850,Convict 13 (1920),Comedy
223876,My Octopus Teacher (2020),Documentary
171831,Harry Price: Ghost Hunter (2015),Drama|Horror
288809,Eureka (2023),Drama
205843,The Call of the Wild (2007),Documentary
5873,The Emperor's Club (2002),Drama
148468,The Garden of Sinners - Chapter 2: …and nothing heart. (Murder Speculation Part A) (2007),Animation
280648,What a Damn Circus (2017),Comedy|Drama|Romance
168574,Love Me Deadly (1973),Drama|Horror
224869,Winnie the Pooh: Springtime with Roo (2004),Animation|Children
171063,I 2 soliti idioti (2012),Comedy
212297,Porno para principiantes (2019),Comedy
125471,Way... Way Out (1966),Comedy|Sci-Fi
278852,"Goodbye, Don Glees! (2022)",Adventure|Animation|Fantasy
177415,The Making of 'Terminator 2: Judgment Day' (1991),Documentary
144017,Meet Prince Charming (2002),(no genres listed)
153566,Death Spa (1988),Horror
157000,The Miser's Heart (1911),(no genres listed)
182101,The Flying Jalopy (1943),Animation
256863,Campamento Flipy (2010),Comedy
283287,Vicenta (2020),Animation|Documentary
122094,Perkins' 14 (2009),Horror|Thriller
203018,7A (2018),Drama
7232,Heat and Dust (1983),Drama
162758,Tom Papa: Freaked Out (2013),Comedy
268508,The Office Mix-Up (2020),Comedy|Romance
142294,Devil of the Desert Against the Son of Hercules (1964),Action|Adventure|Fantasy
140313,No One's Child (2014),Drama
165243,Love from a Stranger (1937),Drama|Mystery|Thriller
262999,Spaceship To The Unknown (1966),Sci-Fi
190889,The Skin of the Wolf (2018),Drama|Romance
134587,Song One (2014),Drama
158198,Crime on a Summer Morning (1965),Crime|Drama
198465,The Widowed Witch (2017),Comedy|Drama|Fantasy
69545,D@bbe (2006),Horror|Thriller
225956,GAL (2006),Drama|Thriller
172321,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),Comedy
207151,Morning Glory (1993),Drama|Romance
108595,Over Your Cities Grass Will Grow (2010),Documentary
71254,Gamer (2009),Action|Sci-Fi|Thriller
187739,Büyük Adam Küçük Aşk (2001),Drama
171515,Summer School Teachers (1974),Comedy
7574,Maborosi (Maboroshi no hikari) (1995),Drama
156323,The Battle of the Century (1927),Comedy
167764,Batman: Strange Days (2014),Action|Animation
208291,G Affairs (2018),Crime|Drama|Mystery
216887,A Game of Honor (2011),Documentary
116845,Valley Uprising (2014),Documentary
202922,Uphill All The Way (1986),Comedy
266306,Nicole Byer: BBW (Big Beautiful Weirdo) (2021),Comedy
170543,Princesa (2001),Drama|Romance
162524,"Ready, Willing, and Able (1937)",(no genres listed)
288369,A Hundred Flowers (2022),Children|Drama
138328,The Last Man on Earth (2011),Drama|Sci-Fi
31856,Surplus: Terrorized Into Being Consumers (2003),Documentary
139303,Outrage: Born in Terror (2009),Action|Documentary|Drama|Thriller
178879,RSO [Registered Sex Offender] (2008),Comedy
277568,Adeline (2022),(no genres listed)
205599,"Come, Come, Come Upward (1989)",Drama
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
143444,"Bigger Splash, A (2015)",Comedy|Crime|Drama|Mystery
194180,Skinned Deep (2004),Comedy|Horror
441,Dazed and Confused (1993),Comedy
153130,Pink Ulysses (1990),(no genres listed)
211888,Jak zostałem gangsterem. Historia prawdziwa (2020),Crime|Drama
179631,The girl With the Sulfur (2013),Children|Fantasy
139349,The Violent Kind (2008),(no genres listed)
240998,The Graveyard Keeper's Daughter (2011),Drama
236209,The United States vs. Billie Holiday (2021),Drama
258173,Streamline (2021),Drama
122535,White Tiger (1996),Action
180789,Savage Intruder (1970),Horror|Thriller
1003,Extreme Measures (1996),Drama|Thriller
88810,"Help, The (2011)",Drama
73200,Maskerade (1934),Comedy|Romance
162326,Porto (2016),(no genres listed)
249800,Our Mothers (2019),Drama
190995,The Mole Song: Undercover Agent Reiji (2014),Action|Comedy|Crime
6870,Mystic River (2003),Crime|Drama|Mystery
259655,The Manson Brothers Midnight Zombie Massacre (2021),Action|Horror
228561,Si muore solo da vivi (2020),Comedy
1419,Walkabout (1971),Adventure|Drama
156759,Asmodexia (2014),Horror
200220,"Jacob, Mimmi and the Talking Dogs (2019)",Animation|Children
183027,Water for Maya (2000),(no genres listed)
277544,Three Letters: Oblation (2019),Horror
2302,My Cousin Vinny (1992),Comedy
194480,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal (2007),Documentary
175749,Country Crush (2017),Drama|Romance
145262,Girl Rush (1944),Comedy|Western
174153,Bluebeard (1901),Drama|Fantasy|Horror
109769,"Keeper of Lost Causes, The (Kvinden i buret) (2013)",Crime|Mystery|Thriller
6259,My Friend Flicka (1943),Children|Western
281934,Hyper Jump (2017),Sci-Fi
156927,Young Dr. Kildare (1938),Drama
280620,A Filha dos Trapalhões (1984),Adventure|Children|Comedy
141526,Lúdas Matyi (1977),Animation
151457,Bad Boys (1961),(no genres listed)
226938,Attacking the Darkness (2015),Comedy|Documentary
6526,Rhapsody in August (Hachi-gatsu no kyôshikyoku) (1991),Drama
160888,Baduk (1992),(no genres listed)
7418,"American Nightmare, The (2000)",Documentary
227450,People You May Know (2020),Documentary
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama
205068,The French Revolution (2005),Documentary
188561,Dasavatharam (2008),(no genres listed)
162590,Bridget Jones's Baby (2016),Comedy|Romance
157771,Tenchi Forever! (1999),Animation|Drama|Fantasy
165145,Sky Ladder: The Art of Cai Guo-Qiang (2016),Documentary
237388,Looking for Teddy (2018),Comedy
161894,The Wedding March (2016),Romance
222011,Greenland (2020),Action|Sci-Fi|Thriller
217945,The Dark Sleep (2012),Horror
176687,Welcome to Hollywood (1998),Comedy
211872,Bride of the Gorilla (1951),Horror
114089,Border Badmen (1945),Western
233669,One Half of Me (2020),Drama
226864,Missing 411 (2017),Documentary
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
208269,Princess Lillifee (2009),Children
7055,Swing Time (1936),Comedy|Musical|Romance
58297,Doomsday (2008),Action|Drama|Sci-Fi|Thriller
94486,Ciao Bella (2007),Comedy|Drama|Romance
255215,Dragging the Classics: The Brady Bunch (2021),Children|Comedy
94410,Hamlet (2009),Drama
222477,Wonder Woman 1984 (2020),Action|Adventure|Fantasy
265140,Alone. Life Wastes Andy Hardy (1998),Drama
224669,Bandar Band (2020),Drama
42938,Confidentially Yours (Vivement dimanche!) (1983),Comedy|Crime|Mystery|Thriller
203483,In Safe Hands (2018),Drama
123411,Nowhere to Go (1958),Crime|Thriller
185807,Naomi (2010),Drama
258579,The Deer King (2021),Action|Adventure|Animation|Drama|Fantasy
266004,Elf-Man (2012),Children|Comedy
289771,We Are Not Angels 2 (2005),Comedy
145050,SuckSeed (2011),Comedy
227368,Dirty Oil (2009),Documentary
91762,"Last Lions, The (2011)",Documentary
182675,"Mary, Mary, Bloody Mary (1975)",Drama|Horror|Mystery
270294,Riverdance: The Animated Adventure (2021),Adventure|Animation|Children|Comedy|Fantasy
281540,The Claus Family 2 (2021),Children|Comedy|Fantasy
3094,Maurice (1987),Drama|Romance
157278,The Sixties (2013),(no genres listed)
151945,Manuela (1957),Drama
207135,The Evil Inside,Drama|Horror
638,Jack and Sarah (1995),Romance
103361,Back to 1942 (2012) ,Drama|IMAX
163066,Rabbit Seasoning (1952),Animation|Children|Comedy
97423,Michael (2011),Drama|Thriller
6613,"Day of the Dolphin, The (1973)",Drama
146429,Monk by Blood,(no genres listed)
117103,Deliver Us From Evil (1973),Crime|Drama
172741,Pirates: Blood Brothers (1999),Action|Adventure
136766,Random Quest (2006),Romance|Sci-Fi
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance
98373,Step Up Revolution (2012),Musical
217671,Clementine (2019),Drama
196281,Sem Sombra de Pecado (1983),Drama
26153,Grand Prix (1966),Drama
117418,Victor and the Secret of Crocodile Mansion (2012),Adventure|Children|Mystery
251182,Painkiller (2021),Thriller
291767,Howard’s Mill (2021),Crime|Horror|Mystery
129917,The Dependent (1969),(no genres listed)
169546,Andy Peters: Exclamation Mark Question Point (2015),Comedy
187173,Adventure In The Hopfields (1954),Adventure|Children
172117,The Comedian (2016),Comedy
231971,Let Them All Talk (2020),Comedy|Drama
107400,Bonnie and Clyde (2013),Crime|Documentary|Drama
207642,Kabir Singh (2019),Action|Drama|Romance
217991,Human Zoo (2020),Horror|Thriller
155902,Once a Doctor (1937),Drama
153294,Nadia and Sarra (2004),Drama
127198,Dope (2015),Comedy|Drama
105470,Extraction (2013),Action
261405,The Contract Lover (2007),Drama|Thriller
167656,Quel bravo ragazzo (2016),Comedy
143454,Youth in Fury (1960),(no genres listed)
129362,Merchants of Doubt (2014),Documentary
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller
182715,Annihilation (2018),Adventure|Mystery|Sci-Fi|Thriller
258945,Dédalo (2013),Horror|Sci-Fi
270104,The Gig Is Up (2021),Documentary
276401,Habibie & Ainun 3 (2019),Drama|Romance
128586,10 000 timmar (2014),Comedy
226618,Troll: The Tale of a Tail (2018),Adventure|Animation|Children
68674,"Merry Gentleman, The (2008)",Drama
8220,"Walking Dead, The (1936)",Crime|Horror|Sci-Fi
152872,Fida (2004),Drama|Romance|Thriller
154352,Ek Thi Daayan (2013),Drama|Horror|Mystery
263433,The Heart (1973),Animation
183735,Domestic (2012),(no genres listed)
254146,Wings of Fame (1990),Comedy|Drama|Fantasy
108046,"Soldier's Plaything, A (1930)",Comedy|Drama|Romance|War
173183,Siberiade (1979),Drama|War
247280,The Countryman and the Cinematograph (1901),Comedy
174279,The Yawner (1907),Comedy
83089,Violet Tendencies (2010),Comedy|Drama|Romance
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance
69670,Final Approach (1991),Sci-Fi|Thriller
146431,Romanovin kivet (1993),(no genres listed)
278488,Character (2021),Crime|Mystery|Thriller
149576,Mistletoe Over Manhattan (2011),(no genres listed)
151151,The Ring (1952),Comedy|Drama
282409,Stay the Night (2022),Drama|Romance
188363,Маленькие комедии большого дома (1974),Children|Comedy|Drama|Romance
198969,The Circuit (2016),Comedy|Drama
145899,A Severed Head (1970),Comedy
122737,The Thirst (2007),Horror
133264,Charlie Bubbles (1967),(no genres listed)
33463,DuckTales: The Movie - Treasure of the Lost Lamp (1990),Adventure|Animation|Children|Comedy|Fantasy
171409,Mavi Boncuk (1974),(no genres listed)
57482,Just Pals (1920),Western
193027,Soul Kicking (2006),Drama
104870,Deathsport (1978),Action|Sci-Fi
126,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy
149696,So Hard to Forget (2010),Drama
180331,My Heroes Have Always Been Cowboys (1991),(no genres listed)
232605,The Neighbor's Wife and Mine (1931),Comedy|Drama
285769,The Haunting of Mia Moss (2017),Horror
54254,Come Early Morning (2006),Drama|Romance
284665,The Macabre (2022),Horror
162114,My Pal Gus (1952),(no genres listed)
289923,"The Champions, Part 3: The Final Battle (1986)",Documentary
108743,Bannerline (1951),Drama
231455,Honour (1926),Drama
215553,Misbehaviour (2020),Drama
140862,Khottabych (2006),Comedy|Fantasy
158719,Sams in Gefahr (2003),Children
239654,The Two-Headed Spy (1958),Drama|Thriller|War
149168,Uuno Turhapuron Aviokriisi (1981),Comedy
282089,How to Save the Immortal (2022),Adventure|Animation|Children|Comedy|Fantasy|Romance
8295,"Most Dangerous Game, The (1932)",Adventure|Mystery|Thriller
216755,Mr. Stitch (1995),(no genres listed)
152573,Dad's in Heaven With Nixon (2007),Documentary
122637,The First Traveling Saleslady (1956),(no genres listed)
134987,"In Love, Every Pleasure Has Its Pain (1971)",Comedy
4112,Julia and Julia (Giulia e Giulia) (1987),Drama|Mystery|Thriller
144406,The Daisy Chain (2008),Thriller
62972,Into the West (2005),Adventure|Drama|Western
245512,Get the Goat (2021),Action|Comedy|Crime
167466,Sahib Bibi Aur Ghulam (1962),Drama
202679,Secrets of Chatsworth (2013),Documentary
234607,Felix Lobrecht: Hype (2020),Comedy
202729,Sunday (1961),(no genres listed)
123324,Hitler: The Last Ten Days (1973),Drama|War
259867,The Chef of South Polar (2009),Comedy|Drama
265268,The Tenant (2021),Horror
135641,Peeping Toms (1973),(no genres listed)
253788,Myth: A Frozen Tale (2020),Animation|Children|Fantasy
152356,Raaz (2002),Thriller
259353,Sundown (2021),(no genres listed)
286599,Songs of Solomon (2020),Drama
1286,Somewhere in Time (1980),Drama|Romance
133792,The Designated Victim (1971),Thriller
115795,Bronx Obama (2014),Documentary
138933,Trapped (1973),Action|Drama
70188,Wild River (1960),Drama|Romance
261763,Evolution (2021),Drama
278190,Mountains of the Moon (2013),Adventure|Mystery
223218,Life Just Is (2012),(no genres listed)
160742,The Heist (1970),Crime
210079,Surviving Christmas with the Relatives (2018),Comedy
140106,Our Little Sister (2015),Comedy
67193,Duplicity (2009),Crime|Romance|Thriller
161060,Goldstone (2016),Crime|Thriller
200090,Uriyadi (2016),Action|Thriller
1999,"Exorcist III, The (1990)",Horror
185857,B-Happy (2004),(no genres listed)
86233,New Kids Turbo (2010),Action|Comedy
59665,Day of the Outlaw (1959),Western
65315,Young Gods (Hymypoika) (2003),Drama
171747,Sins of Our Youth (2016),(no genres listed)
152713,If I Should Die Before I Wake (1952),Drama|Horror|Thriller
288333,Landscape with Invisible Hand (2023),Comedy|Drama|Romance|Sci-Fi
131326,Granny Get Your Gun (1940),Comedy|Western
289749,The Arc of Oblivion (2023),Documentary
122224,Stamboul Quest (1934),Drama|Romance|Thriller
237123,The Earth Day Special (1990),(no genres listed)
143215,Sunday in the Country (1974),Crime|Drama|Thriller
177459,Judas' Kiss (1954),(no genres listed)
211133,Naughty & Nice (2014),Romance
191651,Red Istanbul (2017),Drama|Romance
280238,Godland (2022),Drama
75985,Repo Men (2010),Action|Sci-Fi|Thriller
290503,Feminism WTF (2023),Documentary
188135,Brief Encounters (1968),Drama
139980,I Won the New Year's Lottery (1989),Comedy
280628,Os Heróis Trapalhões - Uma Aventura na Selva (1988),Adventure|Children|Comedy
137299,The Fort (2014),Comedy|Drama
186253,Snow-White (1933),(no genres listed)
3430,Death Wish (1974),Action|Crime|Drama
182545,Zaza (1923),Drama|Romance
273271,Riders of the West (1942),Western
134182,Holiday (2014),Action|Romance|Thriller
126102,Bouncing Babies (1929),Comedy
271337,Souad (2021),Drama
212593,Gebo and the Shadow (2012),Drama
283643,Wallander 25 - The Collector (2010),Crime|Thriller
209491,The Chromium Hook (2000),Comedy
228479,La leyenda del alcalde de Zalamea (1973),Drama
227875,What the Constitution Means to Me (2020),Drama
200240,System Error (2018),Documentary
27238,Guest House Paradiso (1999),Comedy|Thriller
471,"Hudsucker Proxy, The (1994)",Comedy
129243,Afstiros katallilo (2008),Comedy
194905,His Nickname Is Beast (1990),Action|Crime|Drama
166516,Robin Redbreast (1970),Drama|Horror|Mystery
147469,Big Significant Things (2015),(no genres listed)
176231,The Untameable Whiskers (1904),(no genres listed)
161934,Manhattan Romance (2015),Comedy|Drama|Romance
175681,Betty and Coretta (2013),Drama
208843,An Acceptable Loss (2019),Drama|Thriller
221880,I Used to Go Here (2020),Comedy|Drama|Romance
168546,Invention of Trust,Drama
72169,Good Hair (2009),Comedy|Documentary
148978,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery
7627,Just Write (1997),Comedy
200582,Chef Flynn (2018),Documentary
165249,Bagdad (1949),Adventure
133077,"Rome, Armed to the Teeth (1976)",Action
208407,Angel of the Night (1998),Horror
119035,Swindle (1977),Action|Comedy
187959,Gonjiam: Haunted Asylum (2018),Horror|Mystery
117368,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy
270,Love Affair (1994),Drama|Romance
116038,Chile can do it (2008),Comedy|Sci-Fi
277084,Soul In The Hole (1997),Documentary
220720,The Saplings (1972),Comedy
216567,Gold Dust (2020),Adventure|Comedy
73334,Mister Johnson (1990),Drama
195193,The Limousine (2014),Comedy
105037,"To Do List, The (2013)",Comedy
34767,My Date with Drew (2004),Comedy|Documentary|Romance
224086,Curse of the Blind Dead (2019),Horror
239914,666: The Child (2006),Horror
117646,Dragonheart 2: A New Beginning (2000),Action|Adventure|Comedy|Drama|Fantasy|Thriller
243072,Mystery of the Kingdom of God (2021),Animation|Children
287365,A Look Into the 23rd Century (1976),Documentary
150993,Anacleto: Agente secreto (2015),Action|Comedy
226944,Raspberry Magic (2010),Children|Comedy|Drama
145620,Samson and the Seven Miracles of the World (1961),(no genres listed)
199394,Alad'2 (2018),Comedy
207868,Freeze Die Come to Life (1990),Drama
226296,Bleed Out (2018),Documentary
1919,Madeline (1998),Children|Comedy
6249,Boat Trip (2003),Comedy
279182,Smile (2022),Horror
225207,Mental (2008),Documentary
180817,On The Avenue (1937),Comedy|Romance
146900,Heist (2015),Action|Thriller
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller
236487,AK vs AK (2020),Comedy|Crime|Drama
6106,Mother Lode (1982),Adventure
129709,The Walking Hills (1949),Western
1146,Curtis's Charm (1995),Comedy|Drama
208070,Rogue Warfare (2019),Action
120633,The Call of the Wild (1976),Adventure
27608,Immortel (ad vitam) (Immortal) (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
227943,Fritzi: A Revolutionary Tale (2019),Animation|Children|Drama
210569,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn) (2020),Action|Adventure|Crime
199402,Tu hijo (2018),Drama
32168,Or (a.k.a. My Treasure) (2004),Drama
210221,The Wolf Hour (2019),Drama|Mystery|Thriller
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
290137,Goodbye to the Past (1961),Drama
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
263323,Silent Hours (2021),Thriller
252394,Bangkok Assassins (2011),Action|Drama|Romance
244790,Taylor Swift City of Lover Concert (2020),Documentary
206423,Our Godfather (2019),Crime|Documentary
160446,Khichdi: The Movie (2010),Children|Comedy
74937,Two-Minute Warning (1976),Drama|Thriller
162708,Element (2016),Thriller
217573,5G Zombies (2020),Horror
288259,Titina (2022),Adventure|Animation|Children|Comedy
176751,American Made (2017),Crime|Thriller
160790,"Quincannon, Frontier Scout (1956)",Action|Western
179813,LBJ (2017),Drama
165309,A Kiss at Midnight (2008),Children|Romance
260967,Rock-a-Bye Bear (1952),Animation|Comedy
205016,Reshala (2012),Crime|Drama
136580,The Prodigies (2011),Animation|Sci-Fi
92188,Call Her Savage (1932),Drama
27271,Taboo (Gohatto) (1999),Drama
1105,Children of the Corn IV: The Gathering (1996),Horror
121659,This Side of the Law (1950),Drama|Film-Noir|Mystery
286551,Shot (1973),Action|Crime
135701,The Mirror (2014),Horror
135266,Zenon: The Zequel (2001),Adventure|Children|Comedy|Sci-Fi
210859,Run (2020),Thriller
267540,Hilda and the Mountain King (2021),Adventure|Animation|Children|Fantasy
217445,Off the Menu: Asian America (2015),Documentary
141749,The Danish Girl (2015),Drama
272067,The Devil's Share (2018),Documentary
142328,Escape From the Cursed Arcipelago (1982),Action|War
202209,"Alexandria, Again and Forever (1990)",Drama
130079,Enquiring Minds: The Untold Story of the Man Behind the National Enquirer (2014),Documentary
157949,La couleur du vent (1988),(no genres listed)
212465,Grandma's Wedding (2019),Comedy
281780,Someone Borrowed (2022),Comedy|Romance
122043,The Haunting Hour: Don't Think About It (2007),Children|Fantasy|Horror|Thriller
165799,The Black Tavern (1972),Action
212901,Gary Gulman: The Great Depresh (2019),Comedy
104839,Moonlight Serenade (1997),Drama
280890,Slumberland (2022),Adventure|Children|Fantasy
274801,Stray Cat Rock: Wild Jumbo (1970),Action|Crime|Drama|Thriller
121949,Johnny Allegro (1949),Crime|Drama|Film-Noir
210283,Psychic Kusuo (2017),Comedy
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War
194082,Meet the Hollowheads (1989),Comedy|Sci-Fi
212959,Jammin' in Jamaica (2004),(no genres listed)
1702,Flubber (1997),Children|Comedy|Fantasy
61024,Pineapple Express (2008),Action|Comedy|Crime
133790,Stateline Motel (1973),Crime|Drama
179241,American Gothic (2017),Horror|Thriller
159331,Falling Sky (2002),Comedy|Drama
116523,"Pier 5, Havana (1959)",Action|Adventure|Crime|Drama|Mystery
100581,Room 237 (2012),Documentary
176005,Titanic 2 (2010),Action|Adventure|Thriller
172873,Kunskapens pris - balladen om den vilsne vandraren (2007),Sci-Fi
137182,Paju (2009),Drama|Romance
129826,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League (2015),Action|Adventure|Animation|Children
69374,Wrestling Ernest Hemingway (1993),Drama|Romance
38992,Two for the Money (2005),Drama
278146,Piąta rano (1970),(no genres listed)
3090,Matewan (1987),Drama
4257,"Girl, The (2000)",Drama|Mystery|Romance
200980,"The Mayo Clinic, Faith, Hope and Science (2018)",Documentary
281088,"Bröllop, begravning och dop - filmen (2021)",Drama
163823,The Perfect Specimen (1937),Comedy|Romance
258291,La loba (1965),Horror|Mystery
149666,The Beatniks (1960),Crime|Drama
4303,Sordid Lives (2000),Comedy
125952,"I Want a Dog for Christmas, Charlie Brown (2003)",Animation|Children|Comedy
184653,Hidden City (1987),Mystery|Thriller
132870,Hearts and Armour (1983),Action|Adventure|Fantasy
174809,The Glove (1979),Action|Adventure|Thriller
260529,The Impossible Map (1947),Animation|Documentary
202613,Waking Up Yesterday (2012),Comedy|Sci-Fi
194472,The Creepy Line (2018),Documentary
142600,The Immortal Voyage of Captain Drake (2009),Adventure|Fantasy
137305,Bridge to Silence (1989),Drama|Romance
278420,Weird: The Al Yankovic Story (2022),Comedy|Drama
5920,"Ace of Aces (a.k.a. Super Ace, The) (As des as, L') (1982)",Adventure|Comedy
153406,The Cannibals (1988),Drama|Fantasy
211606,The Parlor (2001),(no genres listed)
235859,13 Semester (2009),Comedy|Drama|Romance
941,"Mark of Zorro, The (1940)",Adventure
216205,Bewakoofiyaan (2014),Comedy|Drama|Romance
